 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1655061777898.66821289062,,,,,,5726,4558,2863,0,
 1655061777903.94775390625,,,,67,96,,,,
 1655061777941.88110351562,,,,,,5694,3604,2847,0,
 1655061777980.08911132812,,,,,,5630,1970,2815,0,
 1655061778022.35595703125,0.07983398437,-0.05651855468,-1.08422851562,,,,,,,,
 1655061778094.22485351562,,,,,,5678,-122,2839,0,
 1655061778114.39697265625,,,,,,5742,-2474,2871,0,
 1655061778144.94506835937,,,,,,5790,-4838,2895,0,
 1655061778188.9208984375,-0.00903320312,-0.1171875,-1.06115722656,,,,,,,,
 1655061778193.22387695312,,,,,,5790,-6982,2895,0,
 1655061778227.28149414062,,,,,,5790,-8690,2895,0,
 1655061778262.31567382812,-0.01867675781,-0.10888671875,-1.04418945312,,,,,,,,
 1655061778309.43481445312,,,,,,5742,-9809,2871,0,
 1655061778347.21557617187,-0.02124023437,-0.10083007812,-1.03515625,,,,,,,,
 1655061778354.66186523437,,,,,,5726,-10197,2863,0,
 1655061778391.923828125,,,,,,5742,-9816,2871,0,
 1655061778422.0751953125,-0.03173828125,-0.10229492187,-1.02368164062,,,,,,,,
 1655061778434.7705078125,,,,,,5726,-8723,2863,0,
 1655061778474.26025390625,,,,,,5718,-7019,2859,0,
 1655061778502.275390625,-0.03674316406,-0.10827636718,-1.01831054687,,,,,,,,
 1655061778515.67260742187,,,,,,5694,-4874,2847,0,
 1655061778556.474609375,,,,,,5662,-2494,2831,0,
 1655061778582.109375,-0.03686523437,-0.10998535156,-1.01477050781,,,,,,,,
 1655061778597.91748046875,,,,,,5630,-130,2815,0,
 1655061778638.81103515625,,,,,,5598,2005,2799,0,
 1655061778662.00439453125,-0.04113769531,-0.1044921875,-1.01318359375,,,,,,,,
 1655061778680.71166992187,,,,,,5550,3716,2775,0,
 1655061778721.1474609375,,,,,,5502,4817,2751,0,
 1655061778742.35717773437,-0.04309082031,-0.09875488281,-1.01965332031,,,,,,,,
 1655061778803.60595703125,,,,,,5454,5190,2727,0,
 1655061778822.03857421875,-0.04614257812,-0.10241699218,-1.02685546875,,,,,,,,
 1655061778860.70434570312,,,,,,,,,,68
 1655061778863.45092773437,,,,,,5438,4825,2719,0,
 1655061778868.974609375,,,,67,96,,,,
 1655061778903.21533203125,-0.0517578125,-0.10510253906,-1.02709960937,,,,,,,,
 1655061778927.8125,,,,,,5582,3811,2791,0,
 1655061778968.27880859375,,,,,,5630,2201,2815,0,
 1655061778982.46948242187,-0.05017089843,-0.10424804687,-1.02099609375,,,,,,,,
 1655061779009.44702148437,,,,,,5630,158,2815,0,
 1655061779097.30712890625,-0.04528808593,-0.10498046875,-1.02429199218,,,,,,,,
 1655061779101.67114257812,,,,,,5630,-2096,2815,0,
 1655061779133.31787109375,,,,,,5598,-6434,2799,0,
 1655061779141.98486328125,-0.0419921875,-0.10107421875,-1.03112792968,,,,,,,,
 1655061779174.24194335937,,,,,,5598,-8124,2799,0,
 1655061779215.25756835937,,,,,,5598,-9277,2799,0,
 1655061779223.31420898437,-0.04455566406,-0.09924316406,-1.03015136718,,,,,,,,
 1655061779256.45629882812,,,,,,5598,-9776,2799,0,
 1655061779297.5634765625,,,,,,5598,-9604,2799,0,
 1655061779306.50512695312,-0.12390136718,-0.10571289062,-1.13598632812,,,,,,,,
 1655061779338.8232421875,,,,,,5566,-8762,2783,0,
 1655061779382.5244140625,,,,,,5534,-7353,2767,0,
 1655061779421.06811523437,,,,,,5502,-5521,2751,0,
 1655061779465.01342773437,-0.21423339843,-0.32507324218,-1.11279296875,,,,,,,,
 1655061779469.28588867187,,,,,,5486,-3443,2743,0,
 1655061779503.58764648437,,,,,,5462,-1330,2731,0,
 1655061779541.9482421875,-0.12390136718,-0.25061035156,-1.04943847656,,,,,,,,
 1655061779585.74096679687,,,,,,5374,592,2687,0,
 1655061779629.80834960937,-0.07958984375,-0.17321777343,-1.03771972656,,,,,,,,
 1655061779634.20288085937,,,,,,5438,2187,2719,0,
 1655061779668.59619140625,,,,,,5526,3290,2763,0,
 1655061779702.07397460937,-0.06005859375,-0.13708496093,-1.03112792968,,,,,,,,
 1655061779750.35278320312,,,,,,5630,3788,2815,0,
 1655061779781.87744140625,-0.0498046875,-0.1181640625,-1.02490234375,,,,,,,,
 1655061779795.21362304687,,,,,,5678,3593,2839,0,
 1655061779800.95092773437,,,,67,100,,,,
 1655061779832.93334960937,,,,,,5678,2690,2839,0,
 1655061779853.04443359375,,,,,,,,,,68
 1655061779862.3828125,-0.04724121093,-0.109375,-1.01574707031,,,,,,,,
 1655061779875.4443359375,,,,,,5662,1158,2831,0,
 1655061779915.33081054687,,,,,,5678,-859,2839,0,
 1655061779942.15576171875,-0.04809570312,-0.10522460937,-1.01049804687,,,,,,,,
 1655061779956.83471679687,,,,,,5686,-3187,2843,0,
 1655061779997.36206054687,,,,,,5694,-5623,2847,0,
 1655061780021.83715820312,-0.04638671875,-0.10119628906,-1.01635742187,,,,,,,,
 1655061780090.07446289062,,,,,,5726,-7946,2863,0,
 1655061780106.4013671875,-0.04345703125,-0.10046386718,-1.0263671875,,,,,,,,
 1655061780121.5380859375,,,,,,5686,-11529,2843,0,
 1655061780162.46215820312,,,,,,5678,-12434,2839,0,
 1655061780182.14599609375,-0.04113769531,-0.10522460937,-1.02478027343,,,,,,,,
 1655061780203.72192382812,,,,,,5630,-12615,2815,0,
 1655061780244.40185546875,,,,,,5622,-12015,2811,0,
 1655061780261.796875,-0.0400390625,-0.10021972656,-1.01989746093,,,,,,,,
 1655061780286.3330078125,,,,,,5598,-10713,2799,0,
 1655061780326.73828125,,,,,,5566,-8805,2783,0,
 1655061780343.095703125,-0.03942871093,-0.0947265625,-1.02587890625,,,,,,,,
 1655061780368.42529296875,,,,,,5566,-6434,2783,0,
 1655061780409.10522460937,,,,,,5630,-3802,2815,0,
 1655061780422.22778320312,-0.03918457031,-0.09423828125,-1.02868652343,,,,,,,,
 1655061780450.67016601562,,,,,,5758,-1122,2879,0,
 1655061780491.8994140625,,,,,,5850,1325,2925,0,
 1655061780501.75659179687,-0.03601074218,-0.09399414062,-1.02697753906,,,,,,,,
 1655061780533.00659179687,,,,,,5886,3343,2943,0,
 1655061780573.9306640625,,,,,,5918,4743,2959,0,
 1655061780581.9873046875,-0.03649902343,-0.10009765625,-1.02502441406,,,,,,,,
 1655061780615.25146484375,,,,,,5934,5382,2967,0,
 1655061780656.99951171875,,,,,,5942,5183,2971,0,
 1655061780664.96459960937,,,,68,100,,,,
 1655061780669.08447265625,-0.04406738281,-0.10095214843,-1.02099609375,,,,,,,,
 1655061780697.61840820312,,,,,,5950,4174,2975,0,
 1655061780741.2890625,,,,,,5982,2473,2991,0,
 1655061780779.7412109375,,,,,,5998,234,2999,0,
 1655061780823.59497070312,,,,,,5998,-2314,2999,0,
 1655061780858.44604492187,,,,,,,,,,68
 1655061780864.82421875,,,,,,6006,-4920,3003,0,
 1655061780907.4267578125,-0.03063964843,-0.0439453125,-0.93041992187,,,,,,,,
 1655061780911.5771484375,,,,,,5982,-7320,2991,0,
 1655061780944.56665039062,,,,,,5982,-9262,2991,0,
 1655061780988.359375,-0.03723144531,-0.07055664062,-0.986328125,,,,,,,,
 1655061780992.44873046875,,,,,,5950,-10593,2975,0,
 1655061781026.90307617187,,,,,,5934,-11167,2967,0,
 1655061781089.70825195312,-0.04235839843,-0.08508300781,-1.00085449218,,,,,,,,
 1655061781149.94995117187,-0.04052734375,-0.09594726562,-1.01293945312,,,,,,,,
 1655061781154.03930664062,,,,,,5870,-9854,2935,0,
 1655061781191.75903320312,,,,,,5846,-8116,2923,0,
 1655061781221.6357421875,-0.03979492187,-0.09582519531,-1.02160644531,,,,,,,,
 1655061781234.3310546875,,,,,,5886,-5887,2943,0,
 1655061781273.85131835937,,,,,,5998,-3379,2999,0,
 1655061781301.86645507812,-0.03833007812,-0.09790039062,-1.02783203125,,,,,,,,
 1655061781315.66040039062,,,,,,6102,-848,3051,0,
 1655061781356.06567382812,,,,,,6142,1410,3071,0,
 1655061781381.94458007812,-0.03662109375,-0.10400390625,-1.02758789062,,,,,,,,
 1655061781438.37158203125,,,,,,6230,3214,3115,0,
 1655061781461.59545898437,-0.041015625,-0.10693359375,-1.02221679687,,,,,,,,
 1655061781480.08911132812,,,,,,6238,4345,3119,0,
 1655061781520.67749023437,,,,,,6254,4711,3127,0,
 1655061781541.9482421875,-0.04931640625,-0.109375,-1.017578125,,,,,,,,
 1655061781563.09692382812,,,,,,6294,4304,3147,0,
 1655061781568.74267578125,,,,67,100,,,,
 1655061781603.16650390625,,,,,,6302,3179,3151,0,
 1655061781622.0263671875,-0.04797363281,-0.109375,-1.02075195312,,,,,,,,
 1655061781644.76196289062,,,,,,6318,1522,3159,0,
 1655061781685.31982421875,,,,,,6334,-456,3167,0,
 1655061781701.55517578125,-0.0400390625,-0.10632324218,-1.02429199218,,,,,,,,
 1655061781727.18994140625,,,,,,6318,-2523,3159,0,
 1655061781767.68676757812,,,,,,6302,-4443,3151,0,
 1655061781781.90795898437,-0.03540039062,-0.099609375,-1.02062988281,,,,,,,,
 1655061781809.22119140625,,,,,,6270,-6010,3135,0,
 1655061781862.29125976562,,,,,,,,,,68
 1655061781865.03784179687,,,,,,6270,-7077,3135,0,
 1655061781891.52709960937,,,,,,6238,-7556,3119,0,
 1655061781932.35961914062,,,,,,6206,-7418,3103,0,
 1655061781941.51489257812,-0.04650878906,-0.10070800781,-1.02331542968,,,,,,,,
 1655061781974.04663085937,,,,,,6190,-6717,3095,0,
 1655061782014.69604492187,,,,,,6142,-5646,3071,0,
 1655061782022.81372070312,-0.04565429687,-0.10327148437,-1.0244140625,,,,,,,,
 1655061782094.86572265625,,,,,,6142,-4346,3071,0,
 1655061782111.46728515625,,,,,,6110,-3051,3055,0,
 1655061782139.45190429687,,,,,,6078,-1952,3039,0,
 1655061782182.0849609375,,,,,,6142,-1192,3071,0,
 1655061782220.72021484375,,,,,,6262,-868,3131,0,
 1655061782265.52001953125,-0.0859375,-0.19519042968,-1.01977539062,,,,,,,,
 1655061782269.45678710937,,,,,,6358,-1054,3179,0,
 1655061782275.07202148437,,,,67,100,,,,
 1655061782303.20922851562,,,,,,6398,-1736,3199,0,
 1655061782346.97143554687,-0.06298828125,-0.14318847656,-1.02062988281,,,,,,,,
 1655061782351.18286132812,,,,,,6430,-2804,3215,0,
 1655061782430.46752929687,-0.05017089843,-0.12512207031,-1.02319335937,,,,,,,,
 1655061782434.49584960937,,,,,,6462,-4072,3231,0,
 1655061782467.88208007812,,,,,,6462,-5365,3231,0,
 1655061782501.54296875,-0.04211425781,-0.11462402343,-1.02746582031,,,,,,,,
 1655061782550.0048828125,,,,,,6518,-6455,3259,0,
 1655061782581.59057617187,-0.04357910156,-0.11193847656,-1.02734375,,,,,,,,
 1655061782594.04174804687,,,,,,6518,-7200,3259,0,
 1655061782632.95166015625,,,,,,6510,-7488,3255,0,
 1655061782661.39404296875,-0.04638671875,-0.11364746093,-1.0263671875,,,,,,,,
 1655061782674.30297851562,,,,,,6494,-7251,3247,0,
 1655061782714.83032226562,,,,,,6462,-6523,3231,0,
 1655061782741.62475585937,-0.04663085937,-0.10729980468,-1.02795410156,,,,,,,,
 1655061782756.21215820312,,,,,,6446,-5383,3223,0,
 1655061782797.04467773437,,,,,,6430,-3995,3215,0,
 1655061782821.67236328125,-0.04992675781,-0.10217285156,-1.02661132812,,,,,,,,
 1655061782838.36547851562,,,,,,6398,-2565,3199,0,
 1655061782858.62915039062,,,,,,,,,,68
 1655061782879.56420898437,,,,,,6382,-1268,3191,0,
 1655061782901.35375976562,-0.04833984375,-0.10192871093,-1.02282714843,,,,,,,,
 1655061782921.00708007812,,,,,,6366,-309,3183,0,
 1655061782962.20581054687,,,,,,6318,172,3159,0,
 1655061782982.71362304687,-0.04443359375,-0.10388183593,-1.02526855468,,,,,,,,
 1655061783003.89282226562,,,,,,6270,73,3135,0,
 1655061783009.41650390625,,,,67,100,,,,
 1655061783097.734375,-0.04467773437,-0.10473632812,-1.03149414062,,,,,,,,
 1655061783101.7626953125,,,,,,6254,-588,3127,0,
 1655061783126.60400390625,,,,,,6206,-3305,3103,0,
 1655061783141.28295898437,-0.04577636718,-0.10620117187,-1.03234863281,,,,,,,,
 1655061783167.65014648437,,,,,,6270,-4945,3135,0,
 1655061783208.90991210937,,,,,,6366,-6444,3183,0,
 1655061783221.54418945312,-0.04431152343,-0.10791015625,-1.02868652343,,,,,,,,
 1655061783250.38330078125,,,,,,6430,-7617,3215,0,
 1655061783291.12426757812,,,,,,6462,-8283,3231,0,
 1655061783301.591796875,-0.04248046875,-0.103515625,-1.02478027343,,,,,,,,
 1655061783332.75024414062,,,,,,6494,-8325,3247,0,
 1655061783373.4912109375,,,,,,6486,-7706,3243,0,
 1655061783381.48681640625,-0.04174804687,-0.09838867187,-1.02099609375,,,,,,,,
 1655061783415.1171875,,,,,,6494,-6438,3247,0,
 1655061783455.7666015625,,,,,,6510,-4649,3255,0,
 1655061783463.8232421875,-0.005859375,-0.06372070312,-0.96911621093,,,,,,,,
 1655061783497.60620117187,,,,,,6510,-2562,3255,0,
 1655061783540.9716796875,,,,,,6526,-434,3263,0,
 1655061783579.45434570312,,,,,,6526,1455,3263,0,
 1655061783624.19311523437,,,,,,6494,2852,3247,0,
 1655061783661.79077148437,,,,,,6486,3588,3243,0,
 1655061783706.59057617187,-0.07165527343,-0.20678710937,-1.0458984375,,,,,,,,
 1655061783710.58837890625,,,,,,6462,3546,3231,0,
 1655061783716.20361328125,,,,67,100,,,,
 1655061783744.61547851562,,,,,,6398,2666,3199,0,
 1655061783788.7744140625,-0.06262207031,-0.15173339843,-1.0380859375,,,,,,,,
 1655061783792.77221679687,,,,,,6398,1070,3199,0,
 1655061783826.70776367187,,,,,,6366,-1118,3183,0,
 1655061783852.22045898437,,,,,,,,,,68
 1655061783861.19262695312,-0.05310058593,-0.12609863281,-1.03759765625,,,,,,,,
 1655061783908.83056640625,,,,,,6294,-3653,3147,0,
 1655061783946.45874023437,-0.04772949218,-0.11511230468,-1.04248046875,,,,,,,,
 1655061783954.21020507812,,,,,,6270,-6208,3135,0,
 1655061783991.59423828125,,,,,,6230,-8512,3115,0,
 1655061784021.34887695312,-0.04309082031,-0.10693359375,-1.04272460937,,,,,,,,
 1655061784033.92211914062,,,,,,6142,-10286,3071,0,
 1655061784100.60302734375,,,,,,6142,-11321,3071,0,
 1655061784118.8525390625,,,,,,6102,-11533,3051,0,
 1655061784156.14501953125,,,,,,6110,-10875,3055,0,
 1655061784181.41357421875,-0.03881835937,-0.10070800781,-1.02404785156,,,,,,,,
 1655061784197.25219726562,,,,,,6142,-9378,3071,0,
 1655061784261.30859375,-0.03588867187,-0.09912109375,-1.02258300781,,,,,,,,
 1655061784279.52758789062,,,,,,6270,-7169,3135,0,
 1655061784320.42114257812,,,,,,6270,-4545,3135,0,
 1655061784342.21069335937,-0.03857421875,-0.10461425781,-1.02612304687,,,,,,,,
 1655061784361.95556640625,,,,,,6270,-1771,3135,0,
 1655061784402.72705078125,,,,,,6254,833,3127,0,
 1655061784421.49536132812,-0.0419921875,-0.10302734375,-1.03405761718,,,,,,,,
 1655061784444.01733398437,,,,,,6238,2996,3119,0,
 1655061784485.185546875,,,,,,6238,4496,3119,0,
 1655061784501.298828125,-0.04455566406,-0.09814453125,-1.03356933593,,,,,,,,
 1655061784526.5673828125,,,,,,6238,5172,3119,0,
 1655061784568.25439453125,,,,,,6238,4946,3119,0,
 1655061784573.53393554687,,,,68,100,,,,
 1655061784581.07177734375,-0.04895019531,-0.09997558593,-1.02917480468,,,,,,,,
 1655061784609.39208984375,,,,,,6238,3840,3119,0,
 1655061784649.70581054687,,,,,,6198,1975,3099,0,
 1655061784661.30249023437,-0.05505371093,-0.10290527343,-1.02197265625,,,,,,,,
 1655061784691.33178710937,,,,,,6142,-458,3071,0,
 1655061784732.04223632812,,,,,,6142,-3159,3071,0,
 1655061784741.35009765625,-0.05493164062,-0.10534667968,-1.01440429687,,,,,,,,
 1655061784773.54614257812,,,,,,6078,-5886,3039,0,
 1655061784814.34814453125,,,,,,6046,-8369,3023,0,
 1655061784822.40478515625,-0.04956054687,-0.10339355468,-1.01611328125,,,,,,,,
 1655061784860.09399414062,,,,,,,,,,69
 1655061784863.05419921875,,,,,,6014,-10379,3007,0,
 1655061784899.6142578125,,,,,,5982,-11700,2991,0,
 1655061784904.89379882812,0.01025390625,-0.08471679687,-0.96057128906,,,,,,,,
 1655061784981.85913085937,,,,,,5886,-12229,2943,0,
 1655061785098.98559570312,-0.01123046875,-0.09069824218,-0.978515625,,,,,,,,
 1655061785103.16650390625,,,,,,5806,-11898,2903,0,
 1655061785148.08837890625,-0.02807617187,-0.09643554687,-1.00146484375,,,,,,,,
 1655061785152.177734375,,,,,,5790,-8941,2895,0,
 1655061785185.44189453125,,,,,,5854,-6542,2927,0,
 1655061785228.99047851562,-0.03503417968,-0.09606933593,-1.01318359375,,,,,,,,
 1655061785233.01879882812,,,,,,5886,-3824,2943,0,
 1655061785267.50366210937,,,,,,5886,-1037,2943,0,
 1655061785300.92041015625,-0.04443359375,-0.09387207031,-1.02490234375,,,,,,,,
 1655061785349.59594726562,,,,,,5870,1590,2935,0,
 1655061785386.21704101562,-0.04675292968,-0.10009765625,-1.02307128906,,,,,,,,
 1655061785394.02954101562,,,,,,5822,3804,2911,0,
 1655061785432.5732421875,,,,,,5814,5422,2907,0,
 1655061785462.08374023437,-0.04577636718,-0.10607910156,-1.01904296875,,,,,,,,
 1655061785474.74853515625,,,,,,5806,6300,2903,0,
 1655061785514.69604492187,,,,,,5790,6375,2895,0,
 1655061785540.849609375,-0.04638671875,-0.10473632812,-1.01928710937,,,,,,,,
 1655061785556.16943359375,,,,,,5790,5668,2895,0,
 1655061785561.9677734375,,,,68,100,,,,
 1655061785596.8798828125,,,,,,5758,4215,2879,0,
 1655061785621.2939453125,-0.04455566406,-0.09997558593,-1.02258300781,,,,,,,,
 1655061785637.62084960937,,,,,,5726,2133,2863,0,
 1655061785679.21630859375,,,,,,5694,-385,2847,0,
 1655061785701.21948242187,-0.04260253906,-0.09460449218,-1.02404785156,,,,,,,,
 1655061785719.95727539062,,,,,,5630,-3159,2815,0,
 1655061785761.70532226562,,,,,,5622,-5952,2811,0,
 1655061785781.02294921875,-0.04382324218,-0.09619140625,-1.02270507812,,,,,,,,
 1655061785802.6904296875,,,,,,5566,-8526,2783,0,
 1655061785860.82641601562,,,,,,,,,,69
 1655061785863.63403320312,,,,,,5534,-10678,2767,0,
 1655061785884.78271484375,,,,,,5502,-12282,2751,0,
 1655061785925.9814453125,,,,,,5438,-13196,2719,0,
 1655061785942.30834960937,-0.04711914062,-0.09375,-1.02893066406,,,,,,,,
 1655061786008.43994140625,,,,,,5406,-13310,2703,0,
 1655061786020.76904296875,-0.044921875,-0.09484863281,-1.02905273437,,,,,,,,
 1655061786101.06079101562,-0.04797363281,-0.1015625,-1.02392578125,,,,,,,,
 1655061786131.94458007812,,,,,,5534,-11057,2767,0,
 1655061786172.9296875,,,,,,5550,-8899,2775,0,
 1655061786181.13891601562,-0.04846191406,-0.10583496093,-1.02368164062,,,,,,,,
 1655061786214.28100585937,,,,,,5534,-6290,2767,0,
 1655061786255.84594726562,,,,,,5526,-3428,2763,0,
 1655061786264.05517578125,-0.04443359375,-0.10571289062,-1.02453613281,,,,,,,,
 1655061786296.5869140625,,,,,,5502,-551,2751,0,
 1655061786340.34912109375,,,,,,5494,2100,2747,0,
 1655061786345.9033203125,-0.0791015625,-0.18176269531,-1.01879882812,,,,,,,,
 1655061786379.07592773437,,,,,,5502,4329,2751,0,
 1655061786422.8076171875,,,,,,5502,5944,2751,0,
 1655061786461.10717773437,,,,,,5494,6805,2747,0,
 1655061786505.29663085937,-0.07653808593,-0.08410644531,-0.79064941406,,,,,,,,
 1655061786509.38598632812,,,,,,5470,6834,2735,0,
 1655061786544.45068359375,,,,,,5438,6023,2719,0,
 1655061786550.21850585937,,,,67,100,,,,
 1655061786588.85375976562,-0.05749511718,-0.08410644531,-0.9169921875,,,,,,,,
 1655061786593.00415039062,,,,,,5406,4441,2703,0,
 1655061786626.0546875,,,,,,5374,2255,2687,0,
 1655061786660.90576171875,-0.05078125,-0.09240722656,-0.98205566406,,,,,,,,
 1655061786708.14697265625,,,,,,5310,-438,2655,0,
 1655061786749.04052734375,-0.04870605468,-0.09521484375,-1.01354980468,,,,,,,,
 1655061786753.251953125,,,,,,5278,-3374,2639,0,
 1655061786790.45288085937,,,,,,5246,-6309,2623,0,
 1655061786820.81787109375,-0.04663085937,-0.09753417968,-1.02612304687,,,,,,,,
 1655061786833.57421875,,,,,,5230,-9005,2615,0,
 1655061786854.08203125,,,,,,,,,,68
 1655061786873.4912109375,,,,,,5278,-11215,2639,0,
 1655061786900.98754882812,-0.04370117187,-0.09655761718,-1.02990722656,,,,,,,,
 1655061786914.29321289062,,,,,,5358,-12758,2679,0,
 1655061786980.60791015625,-0.04541015625,-0.09204101562,-1.02746582031,,,,,,,,
 1655061786996.50756835937,,,,,,5462,-13499,2731,0,
 1655061787038.19458007812,,,,,,5486,-13419,2743,0,
 1655061787106.49291992187,-0.04711914062,-0.08984375,-1.0263671875,,,,,,,,
 1655061787115.73974609375,,,,,,5486,-12516,2743,0,
 1655061787140.703125,-0.04699707031,-0.09191894531,-1.02587890625,,,,,,,,
 1655061787161.69921875,,,,,,5486,-8602,2743,0,
 1655061787202.80639648437,,,,,,5502,-5890,2751,0,
 1655061787220.81176757812,-0.04797363281,-0.09399414062,-1.02453613281,,,,,,,,
 1655061787243.486328125,,,,,,5502,-2967,2751,0,
 1655061787284.65454101562,,,,,,5502,-53,2751,0,
 1655061787300.92041015625,-0.04736328125,-0.09289550781,-1.02294921875,,,,,,,,
 1655061787326.28051757812,,,,,,5502,2605,2751,0,
 1655061787366.99096679687,,,,,,5494,4866,2747,0,
 1655061787381.94458007812,-0.04602050781,-0.09448242187,-1.02209472656,,,,,,,,
 1655061787408.037109375,,,,,,5470,6493,2735,0,
 1655061787449.6630859375,,,,,,5454,7417,2727,0,
 1655061787460.52734375,-0.04443359375,-0.09716796875,-1.02282714843,,,,,,,,
 1655061787490.49560546875,,,,,,5438,7554,2719,0,
 1655061787532.39624023437,,,,,,5406,6922,2703,0,
 1655061787540.60546875,,,,67,100,,,,
 1655061787544.29809570312,-0.04675292968,-0.09851074218,-1.02416992187,,,,,,,,
 1655061787572.86254882812,,,,,,5374,5581,2687,0,
 1655061787614.27490234375,,,,,,5358,3658,2679,0,
 1655061787622.48413085937,-0.04577636718,-0.09912109375,-1.02893066406,,,,,,,,
 1655061787655.07690429687,,,,,,5342,1281,2671,0,
 1655061787698.99169921875,,,,,,5342,-1368,2671,0,
 1655061787704.60693359375,-0.04113769531,-0.09729003906,-1.03015136718,,,,,,,,
 1655061787737.41333007812,,,,,,5430,-4052,2715,0,
 1655061787781.38916015625,,,,,,5534,-6612,2767,0,
 1655061787819.71923828125,,,,,,5598,-8856,2799,0,
 1655061787859.23950195312,,,,,,,,,,68
 1655061787865.9228515625,-0.02673339843,-0.03344726562,-0.95251464843,,,,,,,,
 1655061787870.28686523437,,,,,,5630,-10621,2815,0,
 1655061787903.00170898437,,,,,,5678,-11797,2839,0,
 1655061787946.39770507812,-0.00830078125,-0.02087402343,-0.89868164062,,,,,,,,
 1655061787950.54809570312,,,,,,5694,-12296,2847,0,
 1655061788029.77172851562,-0.02563476562,-0.06286621093,-0.96423339843,,,,,,,,
 1655061788034.22729492187,,,,,,5726,-12114,2863,0,
 1655061788099.99267578125,,,,,,5742,-11281,2871,0,
 1655061788149.3701171875,,,,,,5782,-9855,2891,0,
 1655061788180.40649414062,-0.03552246093,-0.0859375,-1.00695800781,,,,,,,,
 1655061788193.46801757812,,,,,,5758,-7975,2879,0,
 1655061788231.92016601562,,,,,,5758,-5797,2879,0,
 1655061788260.63720703125,-0.03942871093,-0.09020996093,-1.01574707031,,,,,,,,
 1655061788273.69873046875,,,,,,5742,-3523,2871,0,
 1655061788314.19555664062,,,,,,5726,-1332,2863,0,
 1655061788340.47119140625,-0.04235839843,-0.09729003906,-1.01879882812,,,,,,,,
 1655061788355.1806640625,,,,,,5710,647,2855,0,
 1655061788396.22680664062,,,,,,5694,2238,2847,0,
 1655061788420.3662109375,-0.04370117187,-0.09851074218,-1.01501464843,,,,,,,,
 1655061788437.79174804687,,,,,,5678,3342,2839,0,
 1655061788478.56323242187,,,,,,5630,3845,2815,0,
 1655061788501.72607421875,-0.04638671875,-0.09814453125,-1.01220703125,,,,,,,,
 1655061788520.830078125,,,,,,5614,3732,2807,0,
 1655061788526.17065429687,,,,66,100,,,,
 1655061788560.89965820312,,,,,,5598,2994,2799,0,
 1655061788580.43090820312,-0.04772949218,-0.10107421875,-1.02136230468,,,,,,,,
 1655061788602.4951171875,,,,,,5598,1716,2799,0,
 1655061788643.2666015625,,,,,,5630,42,2815,0,
 1655061788660.66162109375,-0.04724121093,-0.10131835937,-1.02758789062,,,,,,,,
 1655061788684.70947265625,,,,,,5758,-1851,2879,0,
 1655061788726.09130859375,,,,,,5878,-3790,2939,0,
 1655061788740.83129882812,-0.04382324218,-0.09631347656,-1.02429199218,,,,,,,,
 1655061788766.95434570312,,,,,,5950,-5615,2975,0,
 1655061788808.03100585937,,,,,,5998,-7140,2999,0,
 1655061788820.390625,-0.04333496093,-0.09387207031,-1.01867675781,,,,,,,,
 1655061788860.46020507812,,,,,,,,,,68
 1655061788863.2373046875,,,,,,6014,-8238,3007,0,
 1655061788890.703125,,,,,,6046,-8772,3023,0,
 1655061788900.28564453125,-0.04309082031,-0.09387207031,-1.02111816406,,,,,,,,
 1655061788931.5966796875,,,,,,6062,-8731,3031,0,
 1655061788972.76489257812,,,,,,6102,-8086,3051,0,
 1655061788980.97412109375,-0.04296875,-0.09387207031,-1.02966308593,,,,,,,,
 1655061789013.84155273437,,,,,,6142,-6920,3071,0,
 1655061789099.01611328125,-0.04406738281,-0.09069824218,-1.02734375,,,,,,,,
 1655061789102.9833984375,,,,,,6142,-5384,3071,0,
 1655061789140.48950195312,,,,,,6142,-1821,3071,0,
 1655061789178.39233398437,,,,,,6142,-157,3071,0,
 1655061789222.490234375,,,,,,6142,1199,3071,0,
 1655061789260.72875976562,,,,,,6126,2098,3063,0,
 1655061789304.91821289062,-0.15234375,-0.21997070312,-1.14221191406,,,,,,,,
 1655061789309.2822265625,,,,,,6110,2409,3055,0,
 1655061789344.28588867187,,,,,,6110,2120,3055,0,
 1655061789349.90112304687,,,,66,100,,,,
 1655061789388.41430664062,-0.1357421875,-0.25378417968,-1.21435546875,,,,,,,,
 1655061789392.65625,,,,,,6078,1221,3039,0,
 1655061789425.615234375,,,,,,6078,-204,3039,0,
 1655061789460.43579101562,-0.06958007812,-0.1611328125,-1.171875,,,,,,,,
 1655061789507.79907226562,,,,,,6014,-2039,3007,0,
 1655061789545.3662109375,-0.04699707031,-0.12109375,-1.10205078125,,,,,,,,
 1655061789553.27026367187,,,,,,5982,-4094,2991,0,
 1655061789590.31860351562,,,,,,5950,-6155,2975,0,
 1655061789620.16479492187,-0.04064941406,-0.10229492187,-1.06323242187,,,,,,,,
 1655061789633.40942382812,,,,,,5950,-8031,2975,0,
 1655061789672.62451171875,,,,,,6046,-9478,3023,0,
 1655061789700.3955078125,-0.04077148437,-0.09777832031,-1.03576660156,,,,,,,,
 1655061789754.99145507812,,,,,,6238,-10320,3119,0,
 1655061789780.19897460937,-0.03784179687,-0.09362792968,-1.02709960937,,,,,,,,
 1655061789796.52587890625,,,,,,6270,-10534,3135,0,
